image_name,mean,max,min
img_3067,1135.9,1556,791
img_3068,1123.6,2439,622
img_3069,1204.2,1791,879
img_3070,1063.5,2221,613
img_3071,1019.5,1662,720
img_3072,1089.4,1653,335
img_3073,1154.5,2344,831
img_3074,1680.8,5628,953
img_3075,1120.9,1756,764
img_3076,904.4,1214,630
img_3077,1003.5,1682,677
img_3078,1708.5,6950,806
img_3079,1376.6,5517,726
img_3080,1419.7,5352,734
img_3081,1001.4,1673,712
img_3082,1168.5,2288,751
img_3083,1412.1,3390,620
img_3084,1297.7,2686,869
img_3085,1529.9,4852,743
img_3086,1118.2,2402,672
img_3087,950.3,1214,718
img_3088,1008.8,1318,653
img_3089,1089.5,1552,726
img_3090,1309.3,2864,700
img_3091,952.9,1157,743
img_3092,957.5,1286,702
img_3093,1190.6,1871,652
img_3094,1664.5,3124,918
img_3095,1182.2,2084,719
img_3096,1437.4,3585,735
img_3097,1453.1,4066,793
img_3098,1606.5,4327,863
img_3099,1675.2,6817,928
img_3100,1920.4,3495,1110
img_3101,933.0,1133,775
img_3102,1155.4,2697,599
img_3103,1392.4,4280,657
img_3104,2449.9,8208,909
img_3105,988.0,1695,662
img_3106,1351.8,2351,903
img_3107,882.6,1046,613
img_3108,1128.0,2144,535
img_3109,1115.2,1383,999
img_3110,1272.3,1586,903
img_3111,860.4,1326,671
img_3112,1102.1,1365,903
img_3113,934.0,1166,799
img_3114,1126.7,2188,758
img_3115,1260.8,1918,910
img_3116,1648.2,6157,776
img_3117,955.8,1678,705
img_3118,1677.4,5541,732
img_3119,1557.1,4014,938
img_3120,1601.3,3687,759
img_3121,1124.7,1373,938
img_3122,1868.5,4804,894
img_3123,1037.9,1815,687
img_3124,1842.9,6527,940
img_3125,1059.1,1365,753
img_3126,1529.3,2904,678
img_3127,1808.4,8224,718
img_3128,965.1,1605,715
img_3129,801.9,998,685
img_3130,914.8,1623,628
img_3131,1216.3,2736,702
img_3132,1007.9,1239,766
img_3133,1226.8,2431,847
img_3134,977.6,1199,799
img_3135,1203.2,2670,670
img_3136,1510.3,2454,855
img_3137,1132.8,2069,675
img_3138,1038.0,1475,750
img_3139,1252.2,3375,774
img_3140,1522.9,5755,792
img_3141,1159.0,1847,564
img_3142,1292.0,2128,768
img_3143,1225.4,2975,702
img_3144,1305.2,3268,702
img_3145,1091.6,1562,710
img_3146,1092.4,1412,830
img_3147,1063.0,1725,758
img_3148,1013.5,1487,696
img_3149,1170.1,3366,782
img_3150,1523.4,4296,791
img_3151,1505.2,3063,926
img_3152,1192.4,2861,727
img_3153,890.1,1313,703
img_3154,973.0,1221,822
img_3155,951.9,1748,556
img_3156,1144.0,1656,914
img_3157,2626.6,14045,846
img_3158,1005.0,1430,719
img_3159,1528.2,2735,916
img_3160,966.4,1421,654
img_3161,981.1,2007,680
img_3162,1247.6,2447,744
img_3163,1361.3,3311,680
img_3164,1115.5,1733,855
img_3165,1250.0,2716,782
img_3166,962.8,1253,735
img_3167,1466.0,3911,789
img_3168,1300.4,3014,862
img_3169,2982.4,18905,766
img_3170,1359.1,3040,805
img_3171,1158.5,1703,821
img_3172,1468.5,6016,784
img_3173,961.4,1543,671
img_3174,1214.7,2487,831
img_3175,1126.6,2079,806
img_3176,1014.6,1525,543
img_3177,923.1,1334,807
img_3178,1052.7,1781,815
img_3179,1090.3,1461,767
img_3180,974.9,1474,751
img_3181,1058.2,1781,678
img_3182,1184.9,1809,792
img_3183,1263.1,3224,575
img_3184,1177.6,1895,719
img_3185,1150.3,1896,815
img_3186,1109.1,2776,766
img_3187,1203.2,2415,669
img_3188,1002.5,1486,726
img_3189,1077.8,1215,607
img_3190,1128.9,1752,716
img_3191,1031.6,1461,894
img_3192,967.7,1527,766
img_3193,1085.5,2564,727
img_3194,1115.0,2031,773
img_3195,1027.1,1464,726
img_3196,914.3,1423,667
img_3197,1012.9,1371,776
img_3198,1730.5,3368,1030
img_3199,1331.4,2644,973
img_3200,1127.1,1859,831
img_3201,1315.3,3059,831
img_3202,942.3,1392,654
img_3203,1133.0,2341,659
img_3204,1315.6,3985,743
img_3205,1398.9,1847,980
img_3206,1294.1,3145,718
img_3207,1095.0,2303,686
img_3208,1638.4,7495,599
img_3209,2270.8,10158,700
img_3210,1086.3,2325,725
img_3211,1309.9,2111,908
img_3212,1022.0,1600,671
img_3213,1064.8,1516,767
img_3214,1260.8,2240,512
img_3215,1277.6,1556,1045
img_3216,1237.9,2574,767
img_3217,1026.4,2478,640
img_3218,1086.9,1670,601
img_3219,1059.1,2426,630
img_3220,1354.4,2333,871
img_3221,1226.9,1704,855
img_3222,1783.2,5650,783
img_3223,2861.2,16890,941
img_3224,1244.1,2039,940
img_3225,1554.5,4382,742
img_3226,1158.9,2733,758
img_3227,1068.3,1769,807
img_3228,1154.8,1712,846
img_3229,901.0,1881,685
img_3230,815.4,1062,526
img_3231,1038.5,1453,685
img_3232,1798.0,3799,910
img_3233,1544.9,6360,823
img_3234,1518.5,2030,1140
img_3235,1487.0,2326,1008
img_3236,1124.9,1775,854
img_3237,1217.4,3877,742
img_3238,1207.5,2960,709
img_3239,1103.2,1872,728
img_3240,1188.5,1763,655
img_3241,991.8,1503,663
img_3242,833.3,1184,617
img_3243,2462.9,16339,686
img_3244,835.6,1068,607
img_3245,1250.5,1797,613
img_3246,1570.5,4220,782
img_3247,1596.8,4819,870
img_3248,920.6,1136,711
img_3249,1324.9,2739,672
img_3250,1410.3,1935,935
img_3251,1137.9,2385,678
img_3252,948.6,1148,664
img_3253,1102.9,2381,746
img_3254,966.4,1230,735
img_3255,1693.3,3623,975
img_3256,1780.9,6286,1015
img_3257,1195.5,1870,951
img_3258,1000.6,1775,647
img_3259,1188.1,2360,752
img_3260,1276.9,1754,951
img_3261,901.4,1287,517
img_3262,1054.6,2286,678
img_3263,1026.5,1406,701
img_3264,1247.8,1838,741
img_3265,2260.6,13233,831
img_3266,1428.7,2449,988
img_3267,872.5,1191,640
img_3268,1598.2,5292,639
img_3269,2163.2,9233,708
img_3270,1340.2,2574,743
img_3271,1425.9,2099,811
img_3272,1035.1,2134,662
img_3273,961.2,1479,758
img_3274,897.1,991,732
img_3275,1292.0,2423,702
img_3276,1178.4,2294,718
img_3277,1238.6,1803,1013
img_3278,1202.9,2492,711
img_3279,1316.3,1639,1094
img_3280,984.7,2046,670
img_3281,1244.9,2405,816
img_3282,1116.2,1550,640
img_3283,1183.8,1767,746
img_3284,1041.7,1454,766
img_3285,1436.7,2693,958
img_3286,1226.5,1954,688
img_3287,1354.7,1986,935
img_3288,1381.8,2414,895
img_3289,872.3,1269,679
img_3290,1200.2,2496,750
img_3291,1644.1,8001,695
img_3292,1293.1,1643,926
img_3293,1552.0,3040,927
img_3294,1590.1,4481,694
img_3295,1454.9,2747,989
img_3296,1140.5,2443,747
img_3297,1131.3,1370,933
img_3298,932.3,1431,552
img_3299,1922.1,5288,670
img_3300,1046.2,2127,759
img_3301,1088.6,2093,704
img_3302,1191.9,2959,655
img_3303,1638.7,3889,891
img_3304,1224.4,1830,840
img_3305,1011.5,2030,629
img_3306,1313.6,4642,614
img_3307,1192.2,3678,670
img_3308,1283.4,2778,793
img_3309,875.5,1063,590
img_3310,1163.2,2563,775
img_3311,1642.1,2197,1087
img_3312,1761.4,2703,814
img_3313,1321.1,2446,702
img_3314,1242.4,2503,802
img_3315,968.5,1351,728
img_3316,1093.5,1575,855
img_3317,1275.9,1653,1021
img_3318,1060.9,2092,751
img_3319,1054.1,1686,591
img_3320,932.6,1373,696
img_3321,1451.0,2582,702
img_3322,1263.0,2767,679
img_3323,1923.3,4408,878
img_3324,1155.0,1859,791
img_3325,1127.6,1654,653
img_3326,872.7,1038,615
img_3327,1169.0,2450,734
img_3328,1253.3,1603,784
img_3329,1399.6,3317,973
img_3330,1261.5,5322,663
img_3331,1561.1,3903,686
img_3332,896.5,1117,701
img_3333,1052.1,1758,823
img_3334,1116.8,1487,846
img_3335,1316.2,2398,926
img_3336,1065.4,1399,828
img_3337,986.5,1863,753
img_3338,1526.0,4339,935
img_3339,1229.9,2319,828
img_3340,879.4,1181,767
img_3341,1031.5,1381,861
img_3342,883.8,1007,687
img_3343,783.4,1403,488
img_3344,1107.7,2553,674
img_3345,1145.0,2520,638
img_3346,1477.3,3000,590
img_3347,1371.0,3609,614
img_3348,1099.0,1662,735
img_3349,1122.3,1588,768
img_3350,1021.4,1863,567
img_3351,1411.8,5909,669
img_3352,1139.0,1566,742
img_3353,1055.1,2092,670
img_3354,1351.7,4112,744
img_3355,1298.3,2469,709
img_3356,1054.0,1999,797
img_3357,988.0,1229,782
img_3358,943.8,1315,644
img_3359,1418.6,2458,711
img_3360,1126.8,2085,799
img_3361,1224.8,3816,694
img_3362,1080.2,1590,711
img_3363,1072.0,2009,726
img_3364,996.8,1511,781
img_3365,1022.6,1455,696
img_3366,1211.2,2119,870
img_3367,1410.5,2228,694
img_3368,1375.0,2236,679
img_3369,1062.3,1334,848
img_3370,1525.8,6173,678
img_3371,1077.9,1373,764
img_3372,1291.1,1628,1030
img_3373,832.2,1719,573
img_3374,1149.7,1494,702
img_3375,851.9,1116,535
img_3376,2824.0,15176,935
img_3377,1537.1,2568,1062
img_3378,1322.6,2342,710
img_3379,1060.2,1600,718
img_3380,780.9,1142,567
img_3381,1273.3,3423,847
img_3382,1491.6,2513,711
img_3383,952.4,1295,750
img_3384,1096.4,2055,654
img_3385,1113.4,1567,663
img_3386,1010.2,1512,710
img_3387,888.9,1254,584
img_3388,1311.3,3117,854
img_3389,1187.7,2220,758
img_3390,1308.8,4216,743
img_3391,1720.2,2304,1141
img_3392,1396.4,2999,918
img_3393,1239.9,2681,738
img_3394,2759.5,16234,783
img_3395,1482.3,3253,776
img_3396,1015.2,1459,566
img_3397,1333.5,2383,831
img_3398,1840.3,7193,831
img_3399,1381.8,4272,662
img_3400,1153.9,2756,767
img_3401,978.4,1932,453
img_3402,1083.8,2550,828
img_3403,944.4,1655,502
img_3404,1023.3,2053,694
img_3405,1057.6,2620,607
img_3406,943.5,1478,687
img_3407,1140.9,2614,703
img_3408,1383.4,2289,999
img_3409,866.9,975,758
img_3410,1302.3,1975,630
img_3411,1150.7,2395,750
img_3412,1533.7,2888,1053
img_3413,1732.9,8633,519
img_3414,1421.9,2125,983
img_3415,977.9,1680,732
img_3416,1209.1,1662,824
img_3417,1067.3,1862,718
img_3418,985.0,1469,782
img_3419,906.6,1175,666
img_3420,900.7,1149,703
img_3421,1480.3,6099,639
img_3422,1173.2,2306,670
img_3423,1010.7,1279,743
img_3424,961.0,1185,615
img_3425,954.4,1238,727
img_3426,1075.2,1863,663
img_3427,1716.5,4811,854
img_3428,989.7,1519,679
img_3429,1303.2,1822,688
img_3430,1061.1,1893,806
img_3431,1136.6,1718,854
img_3432,961.0,1534,686
img_3433,1238.8,2780,717
img_3434,1096.6,2445,750
img_3435,1044.5,1988,623
img_3436,977.3,2092,551
img_3437,1127.5,1999,748
img_3438,1052.8,1991,782
img_3439,948.5,1343,518
img_3440,1169.9,2114,677
img_3441,1058.0,1757,727
img_3442,1671.5,6149,703
img_3443,1011.5,2077,608
img_3444,1033.6,1751,736
img_3445,880.9,1103,535
img_3446,947.7,1380,773
img_3447,1326.1,4257,702
img_3448,1152.0,2229,687
img_3449,962.9,1838,663
img_3450,2271.3,14096,729
img_3451,1434.4,2866,782
img_3452,1314.3,1862,887
img_3453,1092.0,1757,774
img_3454,1202.1,2559,700
img_3455,1417.4,3759,952
img_3456,1448.4,5048,797
img_3457,1435.5,4582,711
img_3458,1410.6,3043,851
img_3459,1175.9,2622,646
img_3460,1129.1,1831,758
img_3461,1395.5,5642,598
img_3462,1284.5,2653,671
img_3463,1094.2,1973,704
img_3464,1026.4,1855,455
img_3465,938.4,1285,609
img_3466,957.3,1848,590
img_3467,1086.8,2462,678
img_3468,1340.6,2651,957
img_3469,1090.3,1535,885
img_3470,1276.1,2301,783
img_3471,938.5,1375,735
img_3472,1236.5,2568,631
img_3473,1548.7,4404,792
img_3474,1091.8,1904,854
img_3475,1447.3,4265,838
img_3476,1018.9,1286,748
img_3477,1042.8,1495,774
img_3478,982.7,1502,634
img_3479,1478.4,1931,1158
img_3480,1180.0,1557,847
img_3481,1399.0,3455,766
img_3482,821.9,1032,638
img_3483,1610.2,5398,815
img_3484,1294.2,2271,980
img_3485,1800.5,9424,655
img_3486,1276.1,2237,735
img_3487,1047.5,1917,608
img_3488,1353.0,2799,894
img_3489,940.0,1311,686
img_3490,888.1,1375,711
img_3491,1164.7,1621,808
img_3492,1063.8,1943,750
img_3493,1019.7,1431,767
img_3494,1391.7,3831,688
img_3495,1018.5,1487,791
img_3496,1083.6,2230,583
img_3497,1135.4,1869,854
img_3498,990.5,1446,804
img_3499,1260.8,2078,982
img_3500,1192.8,2142,926
img_3501,1311.1,3645,871
img_3502,1032.7,2132,662
img_3503,1131.3,2449,767
img_3504,1072.0,1777,716
img_3505,976.7,1656,622
img_3506,1122.5,1487,950
img_3507,1078.8,1398,822
img_3508,1121.3,1527,912
img_3509,1263.2,1895,878
img_3510,1364.6,2896,885
img_3511,983.8,1663,774
img_3512,3139.7,19449,923
img_3513,1623.1,6204,712
img_3514,985.0,1446,591
img_3515,926.7,1415,630
img_3516,918.7,1703,697
img_3517,1313.1,4216,663
img_3518,1167.9,2600,647
img_3519,1201.5,2502,663
img_3520,951.5,1411,700
img_3521,955.9,1190,727
img_3522,1059.9,1471,765
img_3523,1273.0,3007,812
img_3524,1128.2,1566,799
img_3525,1657.1,5519,719
img_3526,1555.5,3303,825
img_3527,1592.5,2660,943
img_3528,914.0,1240,646
img_3529,1171.3,1749,791
img_3530,1551.2,3480,983
img_3531,1047.5,1663,662
img_3532,1212.9,3222,806
img_3533,1352.9,2430,860
img_3534,973.2,1914,654
img_3535,1007.0,1480,734
img_3536,1311.9,2293,979
img_3537,1240.6,3023,654
img_3538,1441.5,2439,992
img_3539,1333.4,4317,590
img_3540,1517.2,2566,1120
img_3541,1118.2,1927,766
img_3542,933.5,1288,662
img_3543,915.5,1133,631
img_3544,972.6,1565,752
img_3545,1265.3,3871,806
img_3546,1013.9,1278,783
img_3547,1351.3,4567,663
img_3548,2606.9,16565,815
img_3549,1718.0,5664,778
img_3550,1629.2,6933,741
img_3551,1462.3,4579,728
img_3552,878.0,1226,598
img_3553,2967.6,18611,830
img_3554,1140.3,2208,718
img_3555,1183.8,3751,544
img_3556,1487.7,3231,703
img_3557,920.2,1455,285
img_3558,1007.3,1238,793
img_3559,1248.3,1784,973
img_3560,1049.9,1510,792
img_3561,1409.6,2039,943
img_3562,1093.8,1368,950
img_3563,903.4,1255,629
img_3564,1220.2,1831,791
img_3565,897.4,1606,631
img_3566,1032.9,1525,694
img_3567,1136.1,2006,703
img_3568,860.0,1270,726
img_3569,1224.4,2982,647
img_3570,1184.0,1535,919
img_3571,1236.5,2398,726
img_3572,1373.4,3111,859
img_3573,1646.7,3887,739
img_3574,937.8,1978,680
img_3575,1421.7,2448,928
img_3576,1229.9,2486,719
img_3577,1416.4,2512,930
img_3578,1530.4,4199,815
img_3579,1206.6,1589,925
img_3580,1086.2,1603,655
img_3581,1143.5,1535,814
img_3582,1449.3,4280,740
img_3583,1627.7,6825,796
img_3584,3277.7,24155,703
img_3585,1237.7,2576,878
img_3586,1936.0,10143,637
img_3587,1289.8,3301,782
img_3588,1099.9,1447,853
img_3589,1764.6,5141,1086
img_3590,916.4,1102,709
img_3591,1317.6,4349,533
img_3592,1069.7,2151,630
img_3593,1355.1,2094,893
img_3594,1397.3,3286,876
img_3595,1534.7,3543,799
img_3596,1761.0,3784,727
img_3597,1190.2,2919,670
img_3598,1308.4,2830,886
img_3599,1055.0,1454,687
img_3600,1131.6,1959,831
img_3601,957.1,1271,686
img_3602,1013.8,1935,710
img_3603,902.2,1215,692
img_3604,1056.1,1495,752
img_3605,952.0,1375,639
img_3606,1032.6,1928,703
img_3607,1980.6,5445,967
img_3608,1024.9,1533,662
img_3609,1375.9,2215,838
img_3610,1160.8,2501,719
img_3611,2487.4,6263,879
img_3612,1589.4,3583,1006
img_3613,1345.0,4451,614
img_3614,1349.3,1711,981
img_3615,1132.7,2352,791
img_3616,1296.3,2057,902
img_3617,1105.1,2127,800
img_3618,1508.5,4025,910
img_3619,933.3,1165,695
img_3620,2071.2,11312,668
img_3621,1270.4,2198,421
img_3622,950.5,1366,647
img_3623,1410.5,4618,589
img_3624,972.8,1182,741
img_3625,1401.2,2896,702
img_3626,891.3,1266,750
img_3627,1265.7,2704,775
img_3628,1110.5,1647,790
img_3629,1450.4,4177,824
img_3630,1037.8,1583,715
img_3631,1141.0,1382,971
img_3632,1055.0,1771,808
img_3633,1598.9,4984,718
img_3634,1256.2,1578,1094
img_3635,1073.1,1573,712
img_3636,1092.0,1593,848
img_3637,1507.3,5172,767
img_3638,1293.5,4094,565
img_3639,1158.6,1902,552
img_3640,1228.2,2067,782
img_3641,1061.5,2831,612
img_3642,993.7,1278,685
img_3643,2333.8,10865,1047
img_3644,1137.5,1962,719
img_3645,1319.3,5285,680
img_3646,1563.0,2616,1182
img_3647,1134.5,2543,591
img_3648,938.6,1215,647
img_3649,1065.3,1463,693
img_3650,907.4,1671,485
img_3651,1062.3,1488,749
img_3652,759.3,991,558
img_3653,1232.1,1799,641
img_3654,1766.6,4055,909
img_3655,910.6,1278,710
img_3656,1101.3,2174,686
img_3657,970.0,1255,749
img_3658,1064.8,2167,766
img_3659,1012.3,1356,694
img_3660,1253.3,2440,840
img_3661,1207.5,1558,791
img_3662,1273.2,1697,998
img_3663,1241.9,1966,759
img_3664,862.5,999,740
img_3665,838.2,1038,648
img_3666,1076.4,1742,726
img_3667,875.4,1221,639
img_3668,961.2,1636,661
img_3669,917.2,1375,699
img_3670,911.3,1126,752
img_3671,1534.6,4057,862
img_3672,1245.3,2143,911
img_3673,1109.9,2054,807
img_3674,1178.9,3295,687
img_3675,1278.5,1801,967
img_3676,1237.2,2043,829
img_3677,1268.8,2052,911
img_3678,1300.6,2703,700
img_3679,1115.2,1686,822
img_3680,1486.9,2303,881
img_3681,1487.9,2247,1239
img_3682,1033.6,1489,703
img_3683,1056.7,1392,822
img_3684,1402.3,2847,903
img_3685,1248.2,2233,648
img_3686,1279.0,3855,781
img_3687,981.3,1974,612
img_3688,1243.5,2223,632
img_3689,1248.9,2686,919
img_3690,952.5,1263,733
img_3691,1105.4,1869,814
img_3692,899.4,1224,718
img_3693,1221.2,1784,860
img_3694,1031.3,1671,591
img_3695,1325.0,2189,740
img_3696,1094.7,1445,870
img_3697,1050.4,2254,518
img_3698,1083.4,2286,702
img_3699,1040.6,1832,598
img_3700,920.5,1191,631
img_3701,1178.8,2524,693
img_3702,890.1,1109,608
img_3703,1064.0,1716,663
img_3704,1660.0,2610,1022
img_3705,1577.5,4952,878
img_3706,1677.1,4112,887
img_3707,1065.7,1643,663
img_3708,1029.7,1250,727
img_3709,1521.3,4887,863
img_3710,1555.5,2542,1040
img_3711,1179.2,2112,726
img_3712,989.0,1518,687
img_3713,923.3,1622,667
img_3714,1012.8,1206,788
img_3715,1249.0,3487,638
img_3716,1328.7,1801,1078
img_3717,2201.0,10620,599
img_3718,1202.3,3565,711
img_3719,1617.1,3760,856
img_3720,1645.3,2724,1119
img_3721,1261.8,3095,702
img_3722,1106.8,1775,694
img_3723,1219.3,2086,702
img_3724,1457.9,4783,757
img_3725,1093.8,3121,783
img_3726,1338.6,4228,726
img_3727,941.3,1350,719
img_3728,1092.5,1454,777
img_3729,1119.7,1447,750
img_3730,904.0,1194,634
img_3731,1197.5,1967,774
img_3732,940.1,1343,694
img_3733,1115.8,2062,654
img_3734,985.5,1718,614
img_3735,1030.2,1422,703
img_3736,1121.0,2017,751
img_3737,1015.2,1438,607
img_3738,1272.8,1757,877
img_3739,899.7,1230,742
img_3740,1021.8,1460,695
img_3741,803.8,1006,629
img_3742,1251.6,2008,806
img_3743,1058.9,1399,630
img_3744,962.3,1215,702
img_3745,1438.8,3012,826
img_3746,1300.5,4048,629
img_3747,1469.9,4043,686
img_3748,1558.2,3509,515
img_3749,1212.8,1751,806
img_3750,1485.4,4840,965
img_3751,1016.1,1270,840
img_3752,1085.9,1992,567
img_3753,1294.1,3524,967
img_3754,1527.1,2613,953
img_3755,938.9,1063,750
img_3756,1321.5,1762,896
img_3757,1645.2,5879,662
img_3758,1175.3,1699,877
img_3759,1333.6,2263,902
img_3760,1043.4,1256,901
img_3761,1041.2,1367,735
img_3762,1048.6,1539,687
img_3763,1320.5,2215,910
img_3764,2521.6,8232,870
img_3765,966.7,1447,663
img_3766,1201.3,1751,1023
img_3767,2927.5,10007,902
img_3768,1438.4,2146,1079
img_3769,957.7,1631,614
img_3770,1245.0,1751,783
img_3771,1412.6,3647,709
img_3772,833.3,1143,597
img_3773,858.1,1149,579
img_3774,1584.4,2750,935
img_3775,1277.9,1919,951
img_3776,1125.6,1644,838
img_3777,1004.9,1502,677
img_3778,1430.8,5951,527
img_3779,1171.5,2630,771
img_3780,1247.1,1737,874
img_3781,885.3,1006,710
img_3782,1034.1,1783,653
img_3783,1825.7,9384,735
img_3784,994.6,1397,823
img_3785,1201.3,2428,798
img_3786,1262.1,1958,846
img_3787,2086.8,12087,599
img_3788,1267.2,2872,878
img_3789,1141.4,1966,774
img_3790,948.3,1180,780
img_3791,992.0,1286,710
img_3792,869.5,1031,638
img_3793,1649.0,2399,1143
img_3794,1132.3,1949,726
img_3795,1084.7,2191,518
img_3796,1141.0,1389,725
img_3797,1210.4,2173,991
img_3798,1035.2,1278,750
img_3799,1125.1,1755,613
img_3800,1266.4,1925,750
img_3801,1068.1,1821,780
img_3802,1497.5,4247,639
img_3803,991.5,1342,718
img_3804,893.1,1327,518
img_3805,1106.5,2025,567
img_3806,994.3,1223,669
img_3807,1069.3,1486,742
img_3808,840.4,1047,614
img_3809,999.5,1697,614
img_3810,1402.5,1760,917
img_3811,2049.8,5991,702
img_3812,1301.4,2168,860
img_3813,991.3,1134,668
img_3814,1053.8,1520,680
img_3815,1232.1,2257,655
img_3816,1465.5,2071,823
img_3817,1005.3,1296,629
img_3818,1116.4,1500,735
img_3819,979.6,1784,588
img_3820,1105.4,2126,558
img_3821,1282.8,3633,757
img_3822,1005.6,1221,797
img_3823,1314.5,2799,750
img_3824,1362.5,1823,888
img_3825,1254.1,2911,767
img_3826,1453.8,2327,925
img_3827,1087.1,1302,806
img_3828,1285.0,4174,742
img_3829,1591.8,5996,743
img_3830,1344.8,2333,806
img_3831,1263.1,2207,902
img_3832,1195.7,2142,719
img_3833,1155.7,1719,878
img_3834,1190.6,1948,845
img_3835,875.5,1147,629
img_3836,1666.9,3718,762
img_3837,1162.1,1751,647
img_3838,1308.3,1915,685
img_3839,1854.0,5968,1054
img_3840,1279.0,1798,1061
img_3841,1088.9,1407,904
img_3842,1617.6,5599,978
img_3843,1142.3,1623,758
img_3844,964.2,1213,694
img_3845,1418.7,3266,717
img_3846,1428.5,2759,981
img_3847,1022.6,1495,783
img_3848,1333.6,4531,767
img_3849,1565.7,3494,903
img_3850,937.2,1179,642
img_3851,999.3,2671,519
img_3852,1082.3,1830,751
img_3853,1194.5,3181,711
img_3854,1456.3,5355,614
img_3855,1491.7,3217,724
img_3856,1334.0,2471,605
img_3857,1299.2,2085,735
img_3858,1165.0,1805,830
img_3859,1247.4,1855,887
img_3860,1471.8,5239,694
img_3861,1037.1,1492,774
img_3862,1135.4,1775,839
img_3863,972.5,1558,650
img_3864,927.1,1335,702
img_3865,1034.8,1419,773
img_3866,1074.1,3417,621
img_3867,1029.7,1935,772
img_3868,1457.4,2737,999
img_3869,977.3,1159,806
img_3870,941.4,1238,814
img_3871,1695.0,3248,983
img_3872,1005.5,1413,792
img_3873,1252.4,1825,910
img_3874,1271.6,3710,727
img_3875,1074.0,1366,814
img_3876,893.1,1143,766
img_3877,1433.2,3493,716
img_3878,979.7,1590,662
img_3879,1023.6,2359,694
img_3880,1210.7,1804,726
img_3881,1245.9,2713,791
img_3882,1138.0,2253,695
img_3883,1095.2,3256,592
img_3884,1053.4,2083,576
img_3885,2154.7,5718,958
img_3886,1188.1,2774,726
img_3887,1213.3,2213,830
img_3888,1165.9,2091,735
img_3889,1387.2,3309,792
img_3890,1022.8,1394,748
img_3891,1129.1,2831,704
img_3892,969.7,1664,583
img_3893,1050.7,2682,726
img_3894,932.8,1225,719
img_3895,1197.8,4016,638
img_3896,1001.8,1214,788
img_3897,1820.3,6698,949
img_3898,918.7,1621,693
img_3899,1146.3,2743,759
img_3900,1136.0,2255,757
img_3901,1011.8,1360,727
img_3902,1557.7,2676,726
img_3903,1426.9,3268,758
img_3904,1189.1,1965,823
img_3905,1165.3,1831,751
img_3906,1371.5,4487,751
img_3907,1047.6,1358,648
img_3908,1064.9,1430,887
img_3909,850.0,1048,664
img_3910,1485.0,3991,830
img_3911,1107.5,2613,767
img_3912,1404.2,3725,695
img_3913,858.4,1054,734
img_3914,1120.0,2327,655
img_3915,964.5,1268,662
img_3916,1355.6,2790,1014
img_3917,1191.8,2816,686
img_3918,1284.2,1733,1055
img_3919,1265.7,1870,934
img_3920,2354.9,6024,863
img_3921,1395.0,2941,738
img_3922,1079.9,1638,783
img_3923,1042.5,1591,809
img_3924,1219.2,2160,637
img_3925,1049.1,1356,756
img_3926,1068.8,1511,773
img_3927,1468.5,4856,566
img_3928,1064.8,1836,718
img_3929,975.8,1566,750
img_3930,949.9,2367,542
img_3931,1142.3,2054,790
img_3932,913.4,1744,620
img_3933,1524.3,4468,655
img_3934,1346.1,3768,785
img_3935,855.2,1598,503
img_3936,1203.6,1823,860
